P49588	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
P49588	Translation protein, beta-barrel domain superfamily [IPR009000]
P49589	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding [IPR009080]
P49589	Rossmann-like alpha/beta/alpha sandwich fold [IPR014729]
P49590	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
P49590	Anticodon-binding domain superfamily [IPR036621]
P49591	Class I and II aminoacyl-tRNA synthetase, tRNA-binding arm [IPR010978]
P49591	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
P49591	Serine-tRNA synthetase, type1, N-terminal domain superfamily [IPR042103]
P49593	PPM-type phosphatase domain superfamily [IPR036457]
P49619	DGK type I, N-terminal domain superfamily [IPR038199]
P49619	EF-hand domain pair [IPR011992]
P49619	Inorganic polyphosphate/ATP-NAD kinase, N-terminal [IPR017438]
P49619	NAD kinase/diacylglycerol kinase-like domain superfamily [IPR016064]
P49638	CRAL/TRIO, N-terminal domain superfamily [IPR036273]
P49638	CRAL-TRIO lipid binding domain superfamily [IPR036865]
P49639	Homeobox-like domain superfamily [IPR009057]
P49640	Homeobox-like domain superfamily [IPR009057]
P49641	Glycosyl hydrolase, all-beta [IPR013780]
P49641	Glycoside hydrolase families 57/38, central domain superfamily [IPR028995]
P49641	Glycoside hydrolase 38, N-terminal domain superfamily [IPR027291]
P49641	Glycoside hydrolase/deacetylase, beta/alpha-barrel [IPR011330]
P49641	Galactose mutarotase-like domain superfamily [IPR011013]
P49641	Glycoside hydrolase family 38, central domain superfamily [IPR037094]
P49662	Caspase-like domain superfamily [IPR029030]
P49662	Death-like domain superfamily [IPR011029]
P49674	Protein kinase-like domain superfamily [IPR011009]
P49675	START-like domain superfamily [IPR023393]
P49703	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P49711	Zinc finger C2H2 superfamily [IPR036236]
P49720	Nucleophile aminohydrolases, N-terminal [IPR029055]
P49721	Nucleophile aminohydrolases, N-terminal [IPR029055]
P49736	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P49736	Nucleic acid-binding, OB-fold [IPR012340]
P49746	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
P49746	TSP type-3 repeat [IPR028974]
P49747	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
P49747	Growth factor receptor cysteine-rich domain superfamily [IPR009030]
P49747	TSP type-3 repeat [IPR028974]
P49748	Acyl-CoA dehydrogenase-like, C-terminal [IPR036250]
P49748	Acyl-CoA dehydrogenase/oxidase, N-terminal domain superfamily [IPR037069]
P49748	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily [IPR009100]
P49750	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P49753	Acyl-CoA thioester hydrolase/BAAT, N-terminal [IPR042490]
P49753	Alpha/Beta hydrolase fold [IPR029058]
P49754	Tetratricopeptide-like helical domain superfamily [IPR011990]
P49754	WD40-repeat-containing domain superfamily [IPR036322]
P49754	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
P49756	Nucleotide-binding alpha-beta plait domain superfamily [IPR012677]
P49756	PWI domain superfamily [IPR036483]
P49756	RNA-binding domain superfamily [IPR035979]
P49757	PH-like domain superfamily [IPR011993]
P49758	RGS domain superfamily [IPR036305]
P49758	G-protein gamma-like domain superfamily [IPR036284]
P49758	Winged helix DNA-binding domain superfamily [IPR036390]
P49758	Winged helix-like DNA-binding domain superfamily [IPR036388]
P49758	RGS, subdomain 2 [IPR044926]
P49759	Protein kinase-like domain superfamily [IPR011009]
P49760	Protein kinase-like domain superfamily [IPR011009]
P49761	Protein kinase-like domain superfamily [IPR011009]
P49763	Cystine-knot cytokine [IPR029034]
P49765	Cystine-knot cytokine [IPR029034]
P49767	Cystine-knot cytokine [IPR029034]
P49768	Presenilin, C-terminal [IPR042524]
P49770	Initiation factor 2B-like, C-terminal [IPR042529]
P49770	NagB/RpiA transferase-like [IPR037171]
P49771	Four-helical cytokine-like, core [IPR009079]
P49773	HIT-like superfamily [IPR036265]
P49789	HIT-like superfamily [IPR036265]
P49790	Zinc finger, RanBP2-type superfamily [IPR036443]
P49792	PH-like domain superfamily [IPR011993]
P49792	Zinc finger, RanBP2-type superfamily [IPR036443]
P49792	Cyclophilin-like domain superfamily [IPR029000]
P49792	Tetratricopeptide-like helical domain superfamily [IPR011990]
P49795	RGS domain superfamily [IPR036305]
P49795	RGS, subdomain 2 [IPR044926]
P49795	RGS, subdomain 1/3 [IPR024066]
P49796	RGS domain superfamily [IPR036305]
P49796	PH-like domain superfamily [IPR011993]
P49796	PDZ superfamily [IPR036034]
P49796	C2 domain superfamily [IPR035892]
P49796	RGS, subdomain 1/3 [IPR024066]
P49796	RGS, subdomain 2 [IPR044926]
P49798	RGS domain superfamily [IPR036305]
P49798	RGS, subdomain 2 [IPR044926]
P49798	RGS, subdomain 1/3 [IPR024066]
P49802	Winged helix-like DNA-binding domain superfamily [IPR036388]
P49802	RGS, subdomain 2 [IPR044926]
P49802	Winged helix DNA-binding domain superfamily [IPR036390]
P49802	RGS domain superfamily [IPR036305]
P49802	G-protein gamma-like domain superfamily [IPR036284]
P49810	Presenilin, C-terminal [IPR042524]
P49815	Armadillo-like helical [IPR011989]
P49815	Armadillo-type fold [IPR016024]
P49815	Rap/Ran-GAP superfamily [IPR035974]
P49821	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily [IPR037225]
P49821	NADH-ubiquinone oxidoreductase 51kDa subunit, iron-sulphur binding domain superfamily [IPR037207]
P49840	Protein kinase-like domain superfamily [IPR011009]
P49841	Protein kinase-like domain superfamily [IPR011009]
P49848	Histone-fold [IPR009072]
P49848	Armadillo-type fold [IPR016024]
P49862	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
P49862	Peptidase S1, PA clan [IPR009003]
P49863	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
P49863	Peptidase S1, PA clan [IPR009003]
P49888	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P49895	Thioredoxin-like superfamily [IPR036249]
P49902	HAD superfamily [IPR023214]
P49902	HAD-like superfamily [IPR036412]
P49903	PurM-like, N-terminal domain superfamily [IPR036921]
P49903	PurM-like, C-terminal domain superfamily [IPR036676]
P49910	SCAN domain superfamily [IPR038269]
P49910	Zinc finger C2H2 superfamily [IPR036236]
P49914	5-formyltetrahydrofolate cyclo-ligase-like domain superfamily [IPR024185]
P49914	NagB/RpiA transferase-like [IPR037171]
P49915	Class I glutamine amidotransferase-like [IPR029062]
P49915	Rossmann-like alpha/beta/alpha sandwich fold [IPR014729]
P49916	BRCT domain superfamily [IPR036420]
P49916	Nucleic acid-binding, OB-fold [IPR012340]
P49916	DNA ligase, ATP-dependent, N-terminal domain superfamily [IPR036599]
P49916	Zinc finger, PARP-type superfamily [IPR036957]
P49917	DNA ligase, ATP-dependent, N-terminal domain superfamily [IPR036599]
P49917	Nucleic acid-binding, OB-fold [IPR012340]
P49917	BRCT domain superfamily [IPR036420]
P49918	Cyclin-dependent kinase inhibitor domain superfamily [IPR044898]
P49959	Mre11, capping domain [IPR038487]
P49959	Metallo-dependent phosphatase-like [IPR029052]
P50053	Ribokinase-like [IPR029056]
P50120	Calycin [IPR012674]
P50135	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
P50148	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P50148	G protein alpha subunit, helical insertion [IPR011025]
P50150	G-protein gamma-like domain superfamily [IPR036284]
P50151	G-protein gamma-like domain superfamily [IPR036284]
P50219	Homeobox-like domain superfamily [IPR009057]
P50221	Homeobox-like domain superfamily [IPR009057]
P50222	Homeobox-like domain superfamily [IPR009057]
P50225	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P50226	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P50281	PGBD-like superfamily [IPR036365]
P50281	Hemopexin-like domain superfamily [IPR036375]
P50281	PGBD superfamily [IPR036366]
P50281	Metallopeptidase, catalytic domain superfamily [IPR024079]
P50336	FAD/NAD(P)-binding domain superfamily [IPR036188]
P50395	FAD/NAD(P)-binding domain superfamily [IPR036188]
P50402	LEM/LEM-like domain superfamily [IPR011015]
P50416	Chloramphenicol acetyltransferase-like domain superfamily [IPR023213]
P50416	Choline/Carnitine o-acyltransferase, domain 2 [IPR042231]
P50443	STAS domain superfamily [IPR036513]
P50452	Serpin superfamily [IPR036186]
P50452	Serpin superfamily, domain 2 [IPR042185]
P50452	Serpin superfamily, domain 1 [IPR042178]
P50453	Serpin superfamily, domain 1 [IPR042178]
P50453	Serpin superfamily [IPR036186]
P50453	Serpin superfamily, domain 2 [IPR042185]
P50454	Serpin superfamily [IPR036186]
P50454	Serpin superfamily, domain 2 [IPR042185]
P50454	Serpin superfamily, domain 1 [IPR042178]
P50458	Homeobox-like domain superfamily [IPR009057]
P50479	PDZ superfamily [IPR036034]
P50502	Tetratricopeptide-like helical domain superfamily [IPR011990]
P50539	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
P50542	Tetratricopeptide-like helical domain superfamily [IPR011990]
P50548	Winged helix-like DNA-binding domain superfamily [IPR036388]
P50548	Winged helix DNA-binding domain superfamily [IPR036390]
P50549	Winged helix-like DNA-binding domain superfamily [IPR036388]
P50549	Winged helix DNA-binding domain superfamily [IPR036390]
P50552	VASP tetramerisation domain superfamily [IPR038023]
P50552	PH-like domain superfamily [IPR011993]
P50553	Helix-loop-helix DNA-binding domain superfamily [IPR036638]
P50570	PH-like domain superfamily [IPR011993]
P50570	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P50579	Winged helix-like DNA-binding domain superfamily [IPR036388]
P50579	Creatinase/aminopeptidase-like [IPR036005]
P50579	Winged helix DNA-binding domain superfamily [IPR036390]
P50583	NUDIX hydrolase-like domain superfamily [IPR015797]
P50591	Tumour necrosis factor-like domain superfamily [IPR008983]
P50607	Tubby-like, C-terminal [IPR025659]
P50613	Protein kinase-like domain superfamily [IPR011009]
P50616	BTG-like domain superfamily [IPR036054]
P50747	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) [IPR045864]
P50748	WD40-repeat-containing domain superfamily [IPR036322]
P50749	Ubiquitin-like domain superfamily [IPR029071]
P50750	Protein kinase-like domain superfamily [IPR011009]
P50851	Concanavalin A-like lectin/glucanase domain superfamily [IPR013320]
P50851	BEACH domain superfamily [IPR036372]
P50851	Armadillo-like helical [IPR011989]
P50851	WD40-repeat-containing domain superfamily [IPR036322]
P50851	WD40/YVTN repeat-like-containing domain superfamily [IPR015943]
P50851	Armadillo-type fold [IPR016024]
P50851	PH-like domain superfamily [IPR011993]
P50876	Zinc finger, RING/FYVE/PHD-type [IPR013083]
P50895	Immunoglobulin-like domain superfamily [IPR036179]
P50895	Immunoglobulin-like fold [IPR013783]
P50897	Alpha/Beta hydrolase fold [IPR029058]
P50914	Ribosomal protein L2, domain 2 [IPR014722]
P50914	Translation protein SH3-like domain superfamily [IPR008991]
P50990	GroEL-like apical domain superfamily [IPR027409]
P50990	GroEL-like equatorial domain superfamily [IPR027413]
P50990	TCP-1-like chaperonin intermediate domain superfamily [IPR027410]
P50991	TCP-1-like chaperonin intermediate domain superfamily [IPR027410]
P50991	GroEL-like equatorial domain superfamily [IPR027413]
P50991	GroEL-like apical domain superfamily [IPR027409]
P50993	P-type ATPase, transmembrane domain superfamily [IPR023298]
P50993	HAD-like superfamily [IPR036412]
P50993	P-type ATPase, A domain superfamily [IPR008250]
P50993	P-type ATPase, cytoplasmic domain N [IPR023299]
P50993	HAD superfamily [IPR023214]
P50995	Annexin superfamily [IPR037104]
P51003	Nucleotidyltransferase, class I-like, C-terminal [IPR011068]
P51003	Nucleotidyltransferase superfamily [IPR043519]
P51114	K Homology domain, type 1 superfamily [IPR036612]
P51116	K Homology domain, type 1 superfamily [IPR036612]
P51124	Peptidase S1, PA clan, chymotrypsin-like fold [IPR043504]
P51124	Peptidase S1, PA clan [IPR009003]
P51148	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51149	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51151	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51153	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51157	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51159	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51160	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily [IPR036971]
P51160	GAF-like domain superfamily [IPR029016]
P51161	Calycin [IPR012674]
P51164	Sodium/potassium-transporting ATPase subunit beta superfamily [IPR038702]
P51178	PH-like domain superfamily [IPR011993]
P51178	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily [IPR017946]
P51178	C2 domain superfamily [IPR035892]
P51178	EF-hand domain pair [IPR011992]
P51398	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51449	Zinc finger, NHR/GATA-type [IPR013088]
P51449	Nuclear hormone receptor-like domain superfamily [IPR035500]
P51451	Protein kinase-like domain superfamily [IPR011009]
P51451	SH2 domain superfamily [IPR036860]
P51451	SH3-like domain superfamily [IPR036028]
P51452	Protein-tyrosine phosphatase-like [IPR029021]
P51460	Insulin-like superfamily [IPR036438]
P51504	Zinc finger C2H2 superfamily [IPR036236]
P51508	KRAB domain superfamily [IPR036051]
P51508	Zinc finger C2H2 superfamily [IPR036236]
P51511	PGBD-like superfamily [IPR036365]
P51511	Metallopeptidase, catalytic domain superfamily [IPR024079]
P51511	Hemopexin-like domain superfamily [IPR036375]
P51512	Hemopexin-like domain superfamily [IPR036375]
P51512	Metallopeptidase, catalytic domain superfamily [IPR024079]
P51512	PGBD-like superfamily [IPR036365]
P51513	K Homology domain, type 1 superfamily [IPR036612]
P51522	Zinc finger C2H2 superfamily [IPR036236]
P51523	KRAB domain superfamily [IPR036051]
P51523	Zinc finger C2H2 superfamily [IPR036236]
P51530	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51530	PD-(D/E)XK endonuclease-like domain superfamily [IPR011604]
P51531	SNF2-like, N-terminal domain superfamily [IPR038718]
P51531	Bromodomain-like superfamily [IPR036427]
P51531	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51531	BRK domain superfamily [IPR037259]
P51532	SNF2-like, N-terminal domain superfamily [IPR038718]
P51532	P-loop containing nucleoside triphosphate hydrolase [IPR027417]
P51532	Bromodomain-like superfamily [IPR036427]
P51532	BRK domain superfamily [IPR037259]
P51570	Ribosomal protein S5 domain 2-type fold, subgroup [IPR014721]
P51570	GHMP kinase, C-terminal domain superfamily [IPR036554]
P51570	Ribosomal protein S5 domain 2-type fold [IPR020568]
P51575	P2X purinoreceptor extracellular domain superfamily [IPR027309]
P51580	S-adenosyl-L-methionine-dependent methyltransferase [IPR029063]
P51587	Nucleic acid-binding, OB-fold [IPR012340]
P51587	BRCA2 helical domain superfamily [IPR036315]
P51589	Cytochrome P450 superfamily [IPR036396]
P51606	Six-hairpin glycosidase superfamily [IPR008928]
P51606	Six-hairpin glycosidase-like superfamily [IPR012341]
P51608	DNA-binding domain superfamily [IPR016177]
P51610	Immunoglobulin-like fold [IPR013783]
P51610	Kelch-type beta propeller [IPR015915]
P51610	Fibronectin type III superfamily [IPR036116]
P51617	Protein kinase-like domain superfamily [IPR011009]
P51617	Death-like domain superfamily [IPR011029]
P51648	Aldehyde/histidinol dehydrogenase [IPR016161]
P51648	Aldehyde dehydrogenase, C-terminal [IPR016163]
P51648	Aldehyde dehydrogenase, N-terminal [IPR016162]
P51649	Aldehyde dehydrogenase, C-terminal [IPR016163]
P51649	Aldehyde dehydrogenase, N-terminal [IPR016162]
P51649	Aldehyde/histidinol dehydrogenase [IPR016161]
P51659	HotDog domain superfamily [IPR029069]
P51659	SCP2 sterol-binding domain superfamily [IPR036527]
P51659	NAD(P)-binding domain superfamily [IPR036291]
P51668	Ubiquitin-conjugating enzyme/RWD-like [IPR016135]
P51671	Chemokine interleukin-8-like superfamily [IPR036048]
P51687	Cytochrome b5-like heme/steroid binding domain superfamily [IPR036400]
